"id","anger","awe","being_moved","boredom","confusion","enchantment","energy","fascination","feeling_of_beauty/liking","feeling_of_ugliness","humor","insight","intellectual_challenge","interest","joy","nostalgia","relaxation","sadness","surprise","uneasiness","vitality"
"4339",0,0.875,0.5714285714285714,0,0.14285714285714285,0.75,0.7142857142857143,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.125,0,0.7142857142857143
"1589",0.4,0.5,0.2857142857142857,0.6666666666666666,0.5714285714285714,0.5,0.7142857142857143,0.625,0.5,0,0.125,0.5714285714285714,0.5,0.75,0.375,0.2857142857142857,0.25,0,0.5,0.2857142857142857,0.7142857142857143
"1590",0,0.625,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.875,0.75,0,0.125,0.4285714285714285,0.375,1,0.5,0.14285714285714285,0.625,0,0.375,0,0.2857142857142857
"1591",0,0.625,0.2857142857142857,0.6666666666666666,0.4285714285714285,0.5,0.2857142857142857,0.75,0.5,0,0.125,0.2857142857142857,0.375,0.875,0.25,0.14285714285714285,0.25,0,0.375,0.14285714285714285,0.2857142857142857
"1592",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.625,0.5714285714285714,0.75,0.625,0,0.125,0.4285714285714285,0.375,0.75,0.375,0,0.375,0,0.375,0.14285714285714285,0.5714285714285714
"1988",0,0.625,0.4285714285714285,0,0.4285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0,0.4285714285714285,0.375,0.75,0.375,0.14285714285714285,0.25,0,0.375,0.14285714285714285,0.2857142857142857
"1989",0,0.875,0.4285714285714285,0,0.2857142857142857,0.875,0.8571428571428571,1,0.875,0,0.125,0.5714285714285714,0.5,0.875,0.75,0.14285714285714285,0.125,0,0.375,0.14285714285714285,0.8571428571428571
"1990",0,0.75,0.2857142857142857,0,0.5714285714285714,0.75,0.7142857142857143,0.875,0.75,0.125,0.125,0.4285714285714285,0.5,0.875,0.5,0.14285714285714285,0.25,0,0.5,0.4285714285714285,0.7142857142857143
"1991",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.4285714285714285,0.75,0.75,0,0.125,0.4285714285714285,0.5,0.75,0.25,0.14285714285714285,0.5,0,0.25,0,0.4285714285714285
"2387",0,0.625,0.2857142857142857,0,0.5714285714285714,0.5,0.2857142857142857,0.625,0.75,0,0,0.4285714285714285,0.5,0.75,0.25,0.14285714285714285,0,0,0.5,0.14285714285714285,0.2857142857142857
"2388",0,0.75,0.4285714285714285,0,0.4285714285714285,0.5,0.5714285714285714,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.14285714285714285,0.25,0,0.375,0.2857142857142857,0.5714285714285714
"2389",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.4285714285714285,0.75,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.375,0.125,0.375,0,0.4285714285714285
"2390",0,0.25,0.5714285714285714,0,0.7142857142857143,0.125,0,0.375,0.375,0.25,0,0.4285714285714285,0.5,0.5,0,0.2857142857142857,0,0.5,0.25,0.5714285714285714,0
"2787",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0,0.14285714285714285,0.25,0.625,0.5,0.14285714285714285,0.25,0,0.375,0,0.2857142857142857
"2788",0,0.75,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0,0.2857142857142857,0.125,0.5,0.75,0.2857142857142857,0.75,0,0.25,0,0.2857142857142857
"2789",0,1,0.7142857142857143,0,0.4285714285714285,1,0.2857142857142857,0.875,1,0,0.125,0.5714285714285714,0.625,0.75,0.75,0.4285714285714285,0.5,0.25,0.5,0.2857142857142857,0.5714285714285714
"2790",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.2857142857142857,0.75,0.875,0,0,0.4285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0.25,0.375,0.14285714285714285,0.5714285714285714
"1593",0,0.625,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.625,0.2857142857142857,0.75,0.625,0,0.125,0.14285714285714285,0.375,0.75,0.5,0.2857142857142857,0.25,0,0.125,0.14285714285714285,0.2857142857142857
"1594",0,0.375,0.4285714285714285,0.6666666666666666,0,0.5,0.4285714285714285,0.625,0.5,0,0.25,0.14285714285714285,0.25,0.75,0.25,0.2857142857142857,0.25,0,0.125,0.14285714285714285,0.4285714285714285
"1595",0,0.25,0.14285714285714285,0,0,0.375,0.14285714285714285,0.625,0.5,0,0.125,0.14285714285714285,0.25,0.75,0.25,0.14285714285714285,0.25,0,0.125,0.14285714285714285,0.14285714285714285
"1596",0,0.25,0.14285714285714285,0.33333333333333337,0.4285714285714285,0.25,0.14285714285714285,0.5,0.25,0.125,0,0.2857142857142857,0.125,0.5,0.125,0,0,0,0.25,0.2857142857142857,0.14285714285714285
"1992",0,0.875,0.4285714285714285,0,0.2857142857142857,0.875,0.5714285714285714,0.75,0.875,0,0.25,0.4285714285714285,0.375,0.625,0.75,0.2857142857142857,0.25,0,0.375,0,0.5714285714285714
"1993",0,0.5,0,0,0.2857142857142857,0.625,0.14285714285714285,0.625,0.5,0,0.375,0,0.125,0.75,0.375,0,0,0,0.375,0.14285714285714285,0.2857142857142857
"1994",0,0.75,0.4285714285714285,0,0.2857142857142857,0.875,0.5714285714285714,0.875,0.75,0,0.125,0.4285714285714285,0.5,1,0.5,0.14285714285714285,0.125,0,0.25,0,0.5714285714285714
"1995",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.625,0.4285714285714285,0.875,0.75,0,0.125,0.2857142857142857,0.375,1,0.5,0.14285714285714285,0.25,0,0.375,0,0.5714285714285714
"2391",0,0,0.5714285714285714,0,0.5714285714285714,0,0,0.375,0,0.25,0,0.14285714285714285,0.25,0.25,0,0.2857142857142857,0,0.375,0.25,0.5714285714285714,0.14285714285714285
"2392",0,0.625,0.4285714285714285,0,0.2857142857142857,0.625,0.5714285714285714,0.75,0.75,0,0.375,0.4285714285714285,0.375,0.75,0.5,0.14285714285714285,0.125,0,0.375,0,0.5714285714285714
"2393",0.20000000000000007,0.125,0.7142857142857143,0,0.5714285714285714,0,0,0.25,0,0,0,0.14285714285714285,0.125,0.25,0,0.14285714285714285,0,0.625,0.375,0.4285714285714285,0
"2394",0,0.25,0.5714285714285714,0,0.4285714285714285,0.125,0,0.25,0.25,0,0,0.2857142857142857,0.125,0.25,0,0.4285714285714285,0,0.625,0.125,0.4285714285714285,0
"2791",0,0.75,0.5714285714285714,0,0,1,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.25,0.5,0.75,0.5714285714285714,0.75,0,0.125,0,0.2857142857142857
"2792",0,1,0.5714285714285714,0.33333333333333337,0,0.75,0.4285714285714285,0.75,0.875,0,0,0.2857142857142857,0.25,0.625,0.75,0.2857142857142857,0.75,0,0.125,0,0.4285714285714285
"2793",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,0.875,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,0.75,0.125,0.25,0,0.2857142857142857
"2794",0,0.75,0.7142857142857143,0,0,1,0.4285714285714285,0.75,1,0,0.125,0.2857142857142857,0.125,0.5,0.75,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"4718",0,0.5,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.625,0,0.5,0.625,0,0,0.14285714285714285,0.125,0.5,0.25,0.2857142857142857,0.5,0.25,0,0.14285714285714285,0
"4719",0,0.25,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.25,0,0.375,0.375,0,0,0.14285714285714285,0.125,0.625,0,0.2857142857142857,0.5,0.25,0.125,0.2857142857142857,0
"4720",0,0.375,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.2857142857142857,0.25,0.5,0.5,0.4285714285714285,0.75,0.25,0.125,0.14285714285714285,0.2857142857142857
"4721",0,0.5,0.4285714285714285,0.6666666666666666,0.14285714285714285,0.5,0,0.5,0.75,0,0.125,0.14285714285714285,0.25,0.5,0.5,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"5106",0,0.625,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.5,0.75,0,0.125,0.4285714285714285,0.25,0.5,0.5,0.4285714285714285,1,0.25,0.125,0,0.2857142857142857
"5107",0,0.625,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.625,0.75,0,0.125,0.2857142857142857,0.25,0.5,0.5,0.4285714285714285,0.75,0.25,0.125,0,0.2857142857142857
"5108",0,0.625,0.7142857142857143,0,0.14285714285714285,0.75,0.2857142857142857,0.75,1,0,0.125,0.2857142857142857,0.125,0.625,0.75,0.5714285714285714,1,0.125,0.125,0,0.2857142857142857
"5109",0,0.625,0.4285714285714285,0.33333333333333337,0,0.625,0.2857142857142857,0.5,0.75,0,0.125,0.2857142857142857,0.25,0.5,0.5,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"5493",0,0.625,0.7142857142857143,0.33333333333333337,0.4285714285714285,0.625,0.2857142857142857,0.75,0.75,0,0.125,0.5714285714285714,0.625,1,0.375,0.4285714285714285,0.75,0.25,0.375,0.14285714285714285,0.2857142857142857
"5494",0,0.625,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.75,0.14285714285714285,0.75,0.875,0,0,0.2857142857142857,0.25,0.75,0.5,0.4285714285714285,1,0.125,0.125,0,0.14285714285714285
"5495",0,0.625,0.7142857142857143,0.33333333333333337,0.2857142857142857,0.75,0.14285714285714285,0.75,0.75,0,0,0.4285714285714285,0.375,0.75,0.375,0.4285714285714285,0.75,0.25,0.25,0,0.14285714285714285
"5496",0,0.625,0.5714285714285714,0,0,0.625,0,0.5,0.75,0,0,0.2857142857142857,0.125,0.375,0.5,0.5714285714285714,0.75,0,0.125,0,0
"5880",0,0.75,0.4285714285714285,0,0,0.75,0.2857142857142857,0.75,1,0,0,0.2857142857142857,0.125,0.375,0.75,0.5714285714285714,0.875,0.25,0.125,0,0.2857142857142857
"5881",0,0.75,0.5714285714285714,0,0.14285714285714285,0.75,0.14285714285714285,0.5,1,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,1,0.25,0.125,0,0.14285714285714285
"5882",0,0.625,0.5714285714285714,0,0,0.875,0.2857142857142857,0.75,0.875,0,0.25,0.14285714285714285,0.25,0.625,0.625,0.4285714285714285,0.875,0.25,0.125,0,0.2857142857142857
"5883",0,0.5,0.4285714285714285,0.33333333333333337,0,0.75,0.2857142857142857,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.25,0.5,0.4285714285714285,0.75,0.125,0.125,0,0.14285714285714285
"1597",0,0.125,0.14285714285714285,0.33333333333333337,0.5714285714285714,0,0.2857142857142857,0.375,0,0.625,0,0.14285714285714285,0.125,0.625,0,0,0,0,0.375,0.5714285714285714,0.14285714285714285
"1598",0,0,0.14285714285714285,0.9999999999999999,0.2857142857142857,0,0,0.25,0.25,0,0,0,0,0.5,0,0,0,0,0.125,0.2857142857142857,0
"1599",0,0.25,0.14285714285714285,0.9999999999999999,0.5714285714285714,0.125,0,0.625,0.5,0,0,0.2857142857142857,0.25,0.75,0,0.2857142857142857,0.25,0,0.25,0.4285714285714285,0
"1600",0,0.75,0.2857142857142857,0,0.7142857142857143,0.375,0.5714285714285714,0.75,0.625,0.125,0,0.2857142857142857,0.5,0.75,0.25,0.14285714285714285,0,0,0.5,0.4285714285714285,0.5714285714285714
"1996",0.4,0.75,0.14285714285714285,0,0.4285714285714285,0.375,0.7142857142857143,0.75,0.625,0.125,0,0,0.5,0.625,0.125,0,0,0,0.375,0.4285714285714285,0.8571428571428571
"1997",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.5714285714285714,0.75,0.75,0,0,0.4285714285714285,0.5,0.75,0.5,0.2857142857142857,0.25,0,0.375,0,0.5714285714285714
"1998",0.4,0.625,0.14285714285714285,0,0.2857142857142857,0.375,0.7142857142857143,0.75,0.5,0,0,0.2857142857142857,0.375,0.625,0.25,0,0,0,0.25,0.14285714285714285,0.8571428571428571
"1999",0,0.875,0.4285714285714285,0,0.4285714285714285,0.75,0.8571428571428571,0.875,0.75,0,0.125,0.4285714285714285,0.5,1,0.5,0.2857142857142857,0,0,0.5,0.4285714285714285,0.7142857142857143
"2395",0,0.375,0.5714285714285714,0,0.2857142857142857,0.25,0.14285714285714285,0.5,0.5,0,0,0.2857142857142857,0.125,0.5,0,0.4285714285714285,0.25,0.5,0,0.2857142857142857,0.14285714285714285
"2396",0,0.375,0.5714285714285714,0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.4285714285714285,0.375,0.5,0.25,0.4285714285714285,0.5,0.25,0.125,0.14285714285714285,0.2857142857142857
"2397",0.20000000000000007,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.625,0.7142857142857143,0.75,0.75,0,0.125,0.4285714285714285,0.5,0.75,0.375,0.14285714285714285,0,0.25,0.5,0.4285714285714285,0.7142857142857143
"2398",0.20000000000000007,0.625,0.2857142857142857,0,0.4285714285714285,0.125,0.5714285714285714,0.75,0.5,0,0,0.14285714285714285,0.5,0.625,0,0,0,0,0.375,0.4285714285714285,0.7142857142857143
"2795",0,0.625,0.4285714285714285,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.125,0.375,0.5,0.5714285714285714,0.75,0.25,0,0,0.14285714285714285
"2796",0,1,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0,0.2857142857142857,0.125,0.5,0.75,0.4285714285714285,1,0.125,0.125,0,0.2857142857142857
"2797",0,0.75,0.5714285714285714,0.33333333333333337,0,0.625,0.14285714285714285,0.75,1,0,0,0.14285714285714285,0.375,0.375,0.625,0.5714285714285714,1,0.25,0.125,0,0.14285714285714285
"7869",0,0.75,0.4285714285714285,0,0,0.75,0.2857142857142857,0.625,1,0,0,0.14285714285714285,0.25,0.5,0.625,0.2857142857142857,0.75,0.125,0.125,0,0.2857142857142857
"1601",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.625,0.4285714285714285,0.75,0.75,0.125,0.125,0.2857142857142857,0.375,0.75,0.25,0.14285714285714285,0.25,0,0.25,0.14285714285714285,0.4285714285714285
"1602",0,0.625,0.4285714285714285,0.6666666666666666,0.7142857142857143,0.625,0.2857142857142857,0.75,0.75,0.25,0.25,0.4285714285714285,0.5,0.75,0.25,0.2857142857142857,0.25,0.25,0.5,0.2857142857142857,0.2857142857142857
"1603",0,0.75,0.4285714285714285,0.6666666666666666,0.7142857142857143,0.75,0.4285714285714285,0.875,0.75,0,0.25,0.4285714285714285,0.625,1,0.5,0.2857142857142857,0.5,0.125,0.5,0.14285714285714285,0.2857142857142857
"1604",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.625,0.625,0,0.125,0.4285714285714285,0.375,0.75,0.5,0.4285714285714285,0.5,0,0.375,0,0.2857142857142857
"2000",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.7142857142857143,0.625,0.75,0.5,0.2857142857142857,0.5,0.125,0.5,0,0.4285714285714285
"2001",0,1,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0.125,0.4285714285714285,0.375,0.625,0.75,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"2002",0,1,0.7142857142857143,0,0.4285714285714285,1,0.5714285714285714,1,1,0,0.125,0.7142857142857143,0.625,1,0.75,0.4285714285714285,0.5,0,0.5,0,0.5714285714285714
"2003",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.875,0.875,0,0,0.7142857142857143,0.5,0.75,0.625,0.2857142857142857,0.5,0.25,0.375,0.14285714285714285,0.2857142857142857
"2399",0,0.75,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.75,0.2857142857142857,0.75,0.75,0,0,0.5714285714285714,0.5,0.75,0.375,0.5714285714285714,0.625,0.5,0.125,0.14285714285714285,0.2857142857142857
"2400",0,0.375,0.8571428571428571,0,0.14285714285714285,0.25,0,0.5,0.625,0,0,0.2857142857142857,0.125,0.25,0,0.7142857142857143,0.25,0.625,0,0.14285714285714285,0
"2401",0,0.625,0.4285714285714285,0,0,0.625,0,0.75,0.75,0,0,0.2857142857142857,0.25,0.5,0.25,0.4285714285714285,0.625,0.375,0,0.14285714285714285,0
"2402",0,0.5,0.7142857142857143,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.625,1,0,0,0.5714285714285714,0.375,0.5,0.25,0.5714285714285714,0.5,0.5,0.125,0.2857142857142857,0.2857142857142857
"2798",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.75,1,0,0,0.4285714285714285,0.375,0.5,0.75,0.4285714285714285,0.875,0.25,0.125,0,0.2857142857142857
"2799",0,0.625,0.2857142857142857,0.33333333333333337,0,0.5,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.125,0.25,0.25,0.2857142857142857,0.75,0.25,0,0,0.14285714285714285
"2800",0,0.75,0.2857142857142857,0,0,0.5,0,0.375,0.625,0,0,0.14285714285714285,0,0.25,0.25,0.2857142857142857,0.75,0,0,0,0
"2801",0,0.75,0.5714285714285714,0.33333333333333337,0,0.75,0.2857142857142857,0.75,0.875,0,0,0.2857142857142857,0.375,0.5,0.75,0.4285714285714285,1,0.125,0.125,0,0.2857142857142857
"12",0,0.5,0.14285714285714285,0.6666666666666666,0.14285714285714285,0.75,0.14285714285714285,0.625,0.625,0,0.75,0,0.25,0.75,0.625,0.14285714285714285,0.5,0,0.375,0,0.2857142857142857
"13",0,0.25,0.14285714285714285,0,0.14285714285714285,0.25,0.2857142857142857,0.5,0.375,0,0.5,0,0.25,0.5,0.375,0.14285714285714285,0.25,0,0.25,0,0.2857142857142857
"14",0,0.375,0.2857142857142857,0,0,0.75,0.2857142857142857,0.5,0.875,0,0.625,0.14285714285714285,0.125,0.5,0.75,0.2857142857142857,0.5,0,0.125,0,0.2857142857142857
"15",0,0.375,0.4285714285714285,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.75,0,0.5,0.14285714285714285,0.125,0.375,0.75,0.14285714285714285,0.75,0,0.125,0,0.14285714285714285
"7863",0,0.375,0.2857142857142857,0,0,0.75,0.2857142857142857,0.75,0.75,0,0.625,0.2857142857142857,0.25,0.625,0.75,0.14285714285714285,0.5,0,0.125,0,0.2857142857142857
"405",0,0.375,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.625,0.4285714285714285,0.5,0.875,0,0.375,0.2857142857142857,0.125,0.375,1,0.14285714285714285,0.75,0,0.125,0,0.2857142857142857
"406",0,0.5,0.2857142857142857,0,0,0.625,0.2857142857142857,0.625,0.625,0,0.75,0,0.125,0.625,0.75,0.14285714285714285,0.5,0,0.125,0,0.2857142857142857
"407",0,0.5,0.4285714285714285,0.33333333333333337,0,0.625,0.4285714285714285,0.75,0.75,0,0.75,0.2857142857142857,0.375,0.75,0.75,0.4285714285714285,0.5,0,0.25,0,0.2857142857142857
"803",0,0,0.5714285714285714,0,0.2857142857142857,0,0,0.25,0.25,0,0,0.14285714285714285,0.125,0.25,0,0.4285714285714285,0.25,0.75,0.125,0.2857142857142857,0
"804",0,0,0.8571428571428571,0,0,0.125,0,0.25,0.25,0,0,0.14285714285714285,0.125,0.25,0,0.5714285714285714,0.25,0.75,0,0.14285714285714285,0
"805",0,0,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.25,0,0.25,0.375,0,0.25,0.14285714285714285,0,0.5,0.25,0.2857142857142857,0.5,0,0,0.2857142857142857,0
"806",0,0,0.14285714285714285,0.33333333333333337,0.4285714285714285,0,0,0.25,0.25,0,0.125,0.14285714285714285,0.125,0.25,0,0.14285714285714285,0.25,0.375,0.125,0.2857142857142857,0
"1203",0,0.5,0.4285714285714285,0.33333333333333337,0,0.625,0.2857142857142857,0.5,0.75,0,0.125,0,0.125,0.25,0.625,0.2857142857142857,1,0,0.125,0,0.14285714285714285
"1204",0,0.625,0.2857142857142857,0.33333333333333337,0,0.625,0,0.5,0.75,0,0.125,0.14285714285714285,0,0.25,0.625,0.2857142857142857,1,0,0,0,0
"1205",0,0.25,0.2857142857142857,0,0,0.375,0.14285714285714285,0.5,0.625,0,0,0,0.125,0.25,0.375,0.2857142857142857,0.75,0,0,0,0.14285714285714285
"1206",0,0.5,0.2857142857142857,0,0,0.5,0.14285714285714285,0.5,0.75,0,0.125,0.2857142857142857,0.125,0.5,0.625,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"1605",0,0.75,0.7142857142857143,0,0.5714285714285714,0.625,0.5714285714285714,0.75,0.75,0,0.125,0.7142857142857143,0.375,0.75,0.5,0.2857142857142857,0.25,0.125,0.5,0.14285714285714285,0.7142857142857143
"1606",0,0.75,0.4285714285714285,0.6666666666666666,0.2857142857142857,0.75,0.7142857142857143,0.75,0.75,0,0.25,0.4285714285714285,0.5,1,0.75,0.2857142857142857,0.25,0,0.375,0,0.7142857142857143
"1607",0,0.75,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.875,0.7142857142857143,0.875,0.75,0,0.125,0.5714285714285714,0.5,1,0.75,0.2857142857142857,0.25,0,0.625,0,0.5714285714285714
"1608",0,0.75,0.5714285714285714,0,0.2857142857142857,0.875,0.7142857142857143,0.875,0.875,0,0.25,0.5714285714285714,0.5,0.875,0.75,0.14285714285714285,0.25,0,0.375,0,0.5714285714285714
"2004",0,0.75,0.4285714285714285,0,0.4285714285714285,0.75,0.7142857142857143,0.75,1,0,0.125,0.7142857142857143,0.625,0.75,0.75,0.2857142857142857,0.25,0,0.625,0,0.7142857142857143
"2005",0,0.875,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.875,0.7142857142857143,0.875,1,0,0.125,0.4285714285714285,0.625,1,0.75,0.2857142857142857,0.5,0,0.25,0,0.7142857142857143
"2006",0,0.75,0.5714285714285714,0,0.4285714285714285,0.75,0.8571428571428571,0.75,0.75,0,0.125,0.4285714285714285,0.5,0.875,0.75,0.2857142857142857,0.25,0,0.375,0,0.8571428571428571
"2007",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.75,0.5714285714285714,0.75,0.875,0,0.25,0.4285714285714285,0.625,0.75,0.75,0.14285714285714285,0.25,0,0.375,0,0.5714285714285714
"2403",0,0.75,0.7142857142857143,0.6666666666666666,0.4285714285714285,0.75,0.14285714285714285,0.75,0.75,0,0,0.5714285714285714,0.5,0.75,0.375,0.4285714285714285,0.25,0.625,0.375,0.14285714285714285,0.14285714285714285
"2404",0,0.625,0.4285714285714285,0,0.8571428571428571,0.625,0.4285714285714285,0.75,0.625,0.25,0.25,0.5714285714285714,0.625,0.75,0.25,0.14285714285714285,0,0.25,0.75,0.4285714285714285,0.4285714285714285
"2405",0,0.75,0.5714285714285714,0.33333333333333337,0.5714285714285714,0.75,0.7142857142857143,0.75,0.75,0,0.125,0.5714285714285714,0.625,0.75,0.5,0.14285714285714285,0.25,0,0.5,0,0.7142857142857143
"2406",0,0.75,0.5714285714285714,0,0.5714285714285714,0.75,0.5714285714285714,0.75,0.75,0.125,0.125,0.4285714285714285,0.625,0.75,0.5,0.14285714285714285,0,0,0.625,0.14285714285714285,0.5714285714285714
"2802",0,1,0.8571428571428571,0.33333333333333337,0.4285714285714285,1,0.8571428571428571,0.75,1,0,0.375,0.8571428571428571,0.625,0.875,1,0.5714285714285714,0.5,0.125,0.625,0,0.8571428571428571
"2803",0,1,0.8571428571428571,0,0.14285714285714285,1,0.7142857142857143,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.75,0.5714285714285714,0.5,0.25,0.25,0,0.7142857142857143
"2804",0,0.875,0.4285714285714285,0,0.14285714285714285,1,0.5714285714285714,0.75,1,0,0.125,0.4285714285714285,0.375,0.75,0.625,0.2857142857142857,0.5,0.125,0.25,0,0.5714285714285714
"2805",0,1,0.7142857142857143,0,0.2857142857142857,0.875,0.7142857142857143,0.75,1,0,0.375,0.4285714285714285,0.375,0.75,0.75,0.4285714285714285,0.625,0.125,0.375,0,0.7142857142857143
"4722",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.625,0.4285714285714285,0.75,0.75,0,0.25,0.2857142857142857,0.375,0.75,0.5,0.4285714285714285,0.25,0.25,0.375,0.2857142857142857,0.4285714285714285
